filename;width;height;class;xmin;ymin;xmax;ymax;score
PETS09_S1L1_t1359_view001_frame_0000.jpg;768;576;1;0.8136295080184937;0.328016459941864;0.8564198017120361;0.4846731126308441;0.9994867444038391
PETS09_S1L1_t1359_view001_frame_0000.jpg;768;576;1;0.5536066889762878;0.3511207103729248;0.5929484963417053;0.49501365423202515;0.9881926774978638
PETS09_S1L1_t1359_view001_frame_0001.jpg;768;576;1;0.8020601272583008;0.32675501704216003;0.8459025621414185;0.4780800938606262;0.9994982481002808
PETS09_S1L1_t1359_view001_frame_0001.jpg;768;576;1;0.5657272338867188;0.3550604283809662;0.6060987710952759;0.4997037351131439;0.9985490441322327
PETS09_S1L1_t1359_view001_frame_0002.jpg;768;576;1;0.7928878664970398;0.3221721351146698;0.837494432926178;0.47282129526138306;0.9992775917053223
PETS09_S1L1_t1359_view001_frame_0002.jpg;768;576;1;0.5720109939575195;0.35707324743270874;0.6126151084899902;0.5003684759140015;0.9939804077148438
PETS09_S1L1_t1359_view001_frame_0003.jpg;768;576;1;0.5799451470375061;0.357219398021698;0.6215910315513611;0.5036761164665222;0.9998149871826172
PETS09_S1L1_t1359_view001_frame_0003.jpg;768;576;1;0.785260796546936;0.3220751881599426;0.8295024633407593;0.47377002239227295;0.9997502565383911
PETS09_S1L1_t1359_view001_frame_0004.jpg;768;576;1;0.7774075865745544;0.31881722807884216;0.821153461933136;0.4715648591518402;0.9991020560264587
PETS09_S1L1_t1359_view001_frame_0004.jpg;768;576;1;0.5887743830680847;0.35852229595184326;0.6288605332374573;0.5040254592895508;0.9969376921653748
PETS09_S1L1_t1359_view001_frame_0005.jpg;768;576;1;0.5968769788742065;0.35975223779678345;0.6400049924850464;0.5051575303077698;0.9997156262397766
PETS09_S1L1_t1359_view001_frame_0005.jpg;768;576;1;0.7698935866355896;0.32077154517173767;0.8127325177192688;0.46600469946861267;0.9980590343475342
PETS09_S1L1_t1359_view001_frame_0005.jpg;768;576;1;0.0068080835044384;0.24734371900558472;0.03379030525684357;0.36071300506591797;0.5923302173614502
PETS09_S1L1_t1359_view001_frame_0006.jpg;768;576;1;0.6044846773147583;0.36215847730636597;0.647331953048706;0.5078564882278442;0.9945574402809143
PETS09_S1L1_t1359_view001_frame_0006.jpg;768;576;1;0.7603302001953125;0.314744234085083;0.8036704063415527;0.4630390405654907;0.9886525869369507
PETS09_S1L1_t1359_view001_frame_0006.jpg;768;576;1;0.010144826024770737;0.2484237253665924;0.03877678140997887;0.3635655641555786;0.7415955066680908
PETS09_S1L1_t1359_view001_frame_0007.jpg;768;576;1;0.6143060922622681;0.3655796945095062;0.6554538011550903;0.513514518737793;0.9994671940803528
PETS09_S1L1_t1359_view001_frame_0007.jpg;768;576;1;0.7501616477966309;0.31477242708206177;0.7932515144348145;0.46029913425445557;0.998961329460144
PETS09_S1L1_t1359_view001_frame_0007.jpg;768;576;1;0.012980680912733078;0.25225526094436646;0.04144884645938873;0.3618687093257904;0.7070101499557495
PETS09_S1L1_t1359_view001_frame_0008.jpg;768;576;1;0.7398691177368164;0.31369203329086304;0.7849336862564087;0.46146759390830994;0.9996963739395142
PETS09_S1L1_t1359_view001_frame_0008.jpg;768;576;1;0.6245646476745605;0.3636406362056732;0.6676652431488037;0.5110082030296326;0.9993820786476135
PETS09_S1L1_t1359_view001_frame_0008.jpg;768;576;1;0.018945792689919472;0.24521192908287048;0.049267351627349854;0.35792750120162964;0.796297550201416
PETS09_S1L1_t1359_view001_frame_0009.jpg;768;576;1;0.7334175109863281;0.31289976835250854;0.776470422744751;0.4621492326259613;0.9992585182189941
PETS09_S1L1_t1359_view001_frame_0009.jpg;768;576;1;0.6338912844657898;0.3673439025878906;0.6760113835334778;0.5153874158859253;0.990953803062439
PETS09_S1L1_t1359_view001_frame_0009.jpg;768;576;1;0.02143491432070732;0.24542343616485596;0.05208277329802513;0.3603867292404175;0.8835742473602295
PETS09_S1L1_t1359_view001_frame_0009.jpg;768;576;1;0.0020025819540023804;0.2602216601371765;0.019221393391489983;0.3761982321739197;0.5031444430351257
PETS09_S1L1_t1359_view001_frame_0010.jpg;768;576;1;0.6426516771316528;0.37087127566337585;0.6868746280670166;0.5189609527587891;0.9997256994247437
PETS09_S1L1_t1359_view001_frame_0010.jpg;768;576;1;0.7256007790565491;0.31167909502983093;0.7678778767585754;0.45932576060295105;0.9989377856254578
PETS09_S1L1_t1359_view001_frame_0010.jpg;768;576;1;0.02425769902765751;0.24716809391975403;0.05698728561401367;0.3675188422203064;0.9607596397399902
PETS09_S1L1_t1359_view001_frame_0011.jpg;768;576;1;0.6525840759277344;0.3717814087867737;0.6969157457351685;0.5223332643508911;0.9998798370361328
PETS09_S1L1_t1359_view001_frame_0011.jpg;768;576;1;0.718713104724884;0.309367835521698;0.760502278804779;0.4569200873374939;0.9993621110916138
PETS09_S1L1_t1359_view001_frame_0011.jpg;768;576;1;0.025153642520308495;0.2477424144744873;0.05874340236186981;0.36811134219169617;0.9524244070053101
PETS09_S1L1_t1359_view001_frame_0011.jpg;768;576;1;0.0030587539076805115;0.2583264708518982;0.03623934090137482;0.38042566180229187;0.6526350975036621
PETS09_S1L1_t1359_view001_frame_0012.jpg;768;576;1;0.6607869267463684;0.37295469641685486;0.7055661082267761;0.5246071815490723;0.9997683167457581
PETS09_S1L1_t1359_view001_frame_0012.jpg;768;576;1;0.7097803950309753;0.30738508701324463;0.7531803250312805;0.454494446516037;0.9993822574615479
PETS09_S1L1_t1359_view001_frame_0012.jpg;768;576;1;0.004763415083289146;0.26382923126220703;0.038790278136730194;0.38730281591415405;0.8817023634910583
PETS09_S1L1_t1359_view001_frame_0012.jpg;768;576;1;0.028453828766942024;0.24854135513305664;0.06111680716276169;0.3700384497642517;0.756611704826355
PETS09_S1L1_t1359_view001_frame_0013.jpg;768;576;1;0.700715184211731;0.30655011534690857;0.7449765205383301;0.4568893313407898;0.9990510940551758
PETS09_S1L1_t1359_view001_frame_0013.jpg;768;576;1;0.6712773442268372;0.3754299581050873;0.7151235938072205;0.5284470319747925;0.9972038269042969
PETS09_S1L1_t1359_view001_frame_0013.jpg;768;576;1;0.005829613655805588;0.2607545256614685;0.04049389809370041;0.38524699211120605;0.7925177812576294
PETS09_S1L1_t1359_view001_frame_0013.jpg;768;576;1;0.033627551048994064;0.24629712104797363;0.06439167261123657;0.3650631606578827;0.7771374583244324
PETS09_S1L1_t1359_view001_frame_0014.jpg;768;576;1;0.6747574210166931;0.3744298815727234;0.7212985157966614;0.528005063533783;0.998262882232666
PETS09_S1L1_t1359_view001_frame_0014.jpg;768;576;1;0.6880005598068237;0.3055860698223114;0.7319444417953491;0.4543461501598358;0.9974602460861206
PETS09_S1L1_t1359_view001_frame_0014.jpg;768;576;1;0.03461252152919769;0.24626415967941284;0.06677159667015076;0.36760497093200684;0.8400196433067322
PETS09_S1L1_t1359_view001_frame_0014.jpg;768;576;1;0.02315366081893444;0.2553814649581909;0.05815459042787552;0.37743255496025085;0.5402859449386597
PETS09_S1L1_t1359_view001_frame_0015.jpg;768;576;1;0.6828385591506958;0.3697935938835144;0.730222225189209;0.532062292098999;0.9966617822647095
PETS09_S1L1_t1359_view001_frame_0015.jpg;768;576;1;0.6806543469429016;0.30046525597572327;0.7251583933830261;0.4593244791030884;0.9768919944763184
PETS09_S1L1_t1359_view001_frame_0015.jpg;768;576;1;0.036671049892902374;0.24876469373703003;0.069188691675663;0.3711787164211273;0.8549312353134155
PETS09_S1L1_t1359_view001_frame_0015.jpg;768;576;1;0.022446153685450554;0.2602333724498749;0.05707688629627228;0.38377875089645386;0.6707360148429871
PETS09_S1L1_t1359_view001_frame_0016.jpg;768;576;1;0.6740777492523193;0.30119654536247253;0.7164918184280396;0.4465806186199188;0.9972270727157593
PETS09_S1L1_t1359_view001_frame_0016.jpg;768;576;1;0.6938990354537964;0.373152494430542;0.7432022094726562;0.5336506366729736;0.996171236038208
PETS09_S1L1_t1359_view001_frame_0016.jpg;768;576;1;0.03568942844867706;0.2537136971950531;0.06851254403591156;0.3766266107559204;0.840232253074646
PETS09_S1L1_t1359_view001_frame_0017.jpg;768;576;1;0.7039534449577332;0.37840133905410767;0.7509309649467468;0.5339575409889221;0.9997255206108093
PETS09_S1L1_t1359_view001_frame_0017.jpg;768;576;1;0.6630834341049194;0.2996978163719177;0.7080858945846558;0.44540977478027344;0.9978069067001343
PETS09_S1L1_t1359_view001_frame_0017.jpg;768;576;1;0.03800865262746811;0.25756603479385376;0.07046455144882202;0.38045525550842285;0.8180873394012451
PETS09_S1L1_t1359_view001_frame_0017.jpg;768;576;1;0.025571079924702644;0.2634178698062897;0.05912148952484131;0.38556069135665894;0.5817607641220093
PETS09_S1L1_t1359_view001_frame_0018.jpg;768;576;1;0.6584118604660034;0.29648712277412415;0.7030843496322632;0.4408138692378998;0.9997696876525879
PETS09_S1L1_t1359_view001_frame_0018.jpg;768;576;1;0.711790919303894;0.38001126050949097;0.7597644329071045;0.53426194190979;0.9979760646820068
PETS09_S1L1_t1359_view001_frame_0018.jpg;768;576;1;0.03862269967794418;0.2628021240234375;0.07088986039161682;0.38243067264556885;0.7814241647720337
PETS09_S1L1_t1359_view001_frame_0018.jpg;768;576;1;0.05128699541091919;0.2524453103542328;0.08201275765895844;0.37166106700897217;0.6332667469978333
PETS09_S1L1_t1359_view001_frame_0018.jpg;768;576;1;0.026903126388788223;0.2656781077384949;0.059270743280649185;0.38232120871543884;0.5487116575241089
PETS09_S1L1_t1359_view001_frame_0019.jpg;768;576;1;0.7214747667312622;0.38372987508773804;0.7700828313827515;0.5392420291900635;0.9997608661651611
PETS09_S1L1_t1359_view001_frame_0019.jpg;768;576;1;0.651940107345581;0.2970280051231384;0.693923830986023;0.44050344824790955;0.998735785484314
PETS09_S1L1_t1359_view001_frame_0019.jpg;768;576;1;0.03751664608716965;0.2636870741844177;0.07100939750671387;0.38367128372192383;0.8070671558380127
PETS09_S1L1_t1359_view001_frame_0019.jpg;768;576;1;0.05332443118095398;0.25125306844711304;0.08506222069263458;0.37024015188217163;0.7953013777732849
PETS09_S1L1_t1359_view001_frame_0020.jpg;768;576;1;0.7294365167617798;0.3821480870246887;0.7770947217941284;0.5401526689529419;0.999853253364563
PETS09_S1L1_t1359_view001_frame_0020.jpg;768;576;1;0.6426681876182556;0.29358744621276855;0.6840663552284241;0.4361950159072876;0.9997557401657104
PETS09_S1L1_t1359_view001_frame_0020.jpg;768;576;1;0.0375199131667614;0.2680036425590515;0.07215195894241333;0.38960903882980347;0.9037087559700012
PETS09_S1L1_t1359_view001_frame_0020.jpg;768;576;1;0.05319352447986603;0.2570154666900635;0.08646735548973083;0.3780466318130493;0.8070480823516846
PETS09_S1L1_t1359_view001_frame_0021.jpg;768;576;1;0.7386319041252136;0.38621389865875244;0.7866812348365784;0.5438098907470703;0.999800443649292
PETS09_S1L1_t1359_view001_frame_0021.jpg;768;576;1;0.6357918381690979;0.29336830973625183;0.6777482628822327;0.43343445658683777;0.9965272545814514
PETS09_S1L1_t1359_view001_frame_0021.jpg;768;576;1;0.053454864770174026;0.2596656084060669;0.08725260198116302;0.38374775648117065;0.8626381754875183
PETS09_S1L1_t1359_view001_frame_0021.jpg;768;576;1;0.038649559020996094;0.26766693592071533;0.07269572466611862;0.38967737555503845;0.7603731751441956
PETS09_S1L1_t1359_view001_frame_0022.jpg;768;576;1;0.7542852759361267;0.3909938931465149;0.7989266514778137;0.5475140810012817;0.9994728565216064
PETS09_S1L1_t1359_view001_frame_0022.jpg;768;576;1;0.6204275488853455;0.2914275527000427;0.661764919757843;0.4358143210411072;0.9973323941230774
PETS09_S1L1_t1359_view001_frame_0022.jpg;768;576;1;0.05589577928185463;0.26759594678878784;0.090108722448349;0.3913986384868622;0.9558061957359314
PETS09_S1L1_t1359_view001_frame_0022.jpg;768;576;1;0.027619458734989166;0.2632114887237549;0.0587870255112648;0.37674105167388916;0.577768862247467
PETS09_S1L1_t1359_view001_frame_0023.jpg;768;576;1;0.7610635757446289;0.3931266963481903;0.8075987100601196;0.5525632500648499;0.9995681047439575
PETS09_S1L1_t1359_view001_frame_0023.jpg;768;576;1;0.612846314907074;0.29298481345176697;0.6521369814872742;0.4318987727165222;0.9988909363746643
PETS09_S1L1_t1359_view001_frame_0023.jpg;768;576;1;0.0639977976679802;0.259257048368454;0.09702565521001816;0.3814113140106201;0.8651596903800964
PETS09_S1L1_t1359_view001_frame_0024.jpg;768;576;1;0.770293116569519;0.3959982395172119;0.8199388980865479;0.5544695854187012;0.9995144605636597
PETS09_S1L1_t1359_view001_frame_0024.jpg;768;576;1;0.6053888201713562;0.2922411561012268;0.6451221108436584;0.42789551615715027;0.982393741607666
PETS09_S1L1_t1359_view001_frame_0024.jpg;768;576;1;0.06776028126478195;0.26386308670043945;0.10074178129434586;0.38538962602615356;0.960429310798645
PETS09_S1L1_t1359_view001_frame_0024.jpg;768;576;1;0.03498361259698868;0.2599738836288452;0.06501839309930801;0.37209567427635193;0.5644002556800842
PETS09_S1L1_t1359_view001_frame_0025.jpg;768;576;1;0.5870383381843567;0.28799188137054443;0.6289134621620178;0.4235858917236328;0.9956390261650085
PETS09_S1L1_t1359_view001_frame_0025.jpg;768;576;1;0.7883578538894653;0.40486225485801697;0.8356775045394897;0.5652176141738892;0.9943286180496216
PETS09_S1L1_t1359_view001_frame_0025.jpg;768;576;1;0.07274501025676727;0.2693178057670593;0.10719257593154907;0.3934192657470703;0.884115993976593
PETS09_S1L1_t1359_view001_frame_0025.jpg;768;576;1;0.03988490253686905;0.26121675968170166;0.06858909875154495;0.3695727586746216;0.7015388607978821
PETS09_S1L1_t1359_view001_frame_0026.jpg;768;576;1;0.7957993745803833;0.4061208963394165;0.8443210124969482;0.5677309036254883;0.999752938747406
PETS09_S1L1_t1359_view001_frame_0026.jpg;768;576;1;0.5809890627861023;0.28657108545303345;0.6196299195289612;0.42260119318962097;0.9983562231063843
PETS09_S1L1_t1359_view001_frame_0026.jpg;768;576;1;0.08041206002235413;0.26177823543548584;0.11368590593338013;0.3844088912010193;0.887364387512207
PETS09_S1L1_t1359_view001_frame_0026.jpg;768;576;1;0.0414389967918396;0.2599731385707855;0.07070975750684738;0.3700747489929199;0.743599534034729
PETS09_S1L1_t1359_view001_frame_0027.jpg;768;576;1;0.804808497428894;0.4065837562084198;0.8530899286270142;0.5686789751052856;0.997978925704956
PETS09_S1L1_t1359_view001_frame_0027.jpg;768;576;1;0.08489980548620224;0.26669102907180786;0.11911586672067642;0.38843220472335815;0.9474219083786011
PETS09_S1L1_t1359_view001_frame_0027.jpg;768;576;1;0.5752432346343994;0.28734177350997925;0.6119493246078491;0.41740870475769043;0.8724433183670044
PETS09_S1L1_t1359_view001_frame_0027.jpg;768;576;1;0.044802192598581314;0.2631707191467285;0.07442483305931091;0.37096548080444336;0.6687185764312744
PETS09_S1L1_t1359_view001_frame_0027.jpg;768;576;1;0.09485238790512085;0.25404396653175354;0.12607592344284058;0.37350425124168396;0.5848235487937927
PETS09_S1L1_t1359_view001_frame_0028.jpg;768;576;1;0.813802182674408;0.4123767614364624;0.8629546761512756;0.5728119611740112;0.9991298913955688
PETS09_S1L1_t1359_view001_frame_0028.jpg;768;576;1;0.5658369064331055;0.2849920094013214;0.6028417348861694;0.417995423078537;0.9989457130432129
